0,1,2,3
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30000013,-1.1920929e-07,0.58618003,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.30004525,0.00033009052,0.58615685,100.0
0.3000902,0.00066000223,0.58613354,100.0
0.3000902,0.00066000223,0.58613354,100.0
0.3000902,0.00066000223,0.58613354,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.30123937,0.003001392,0.5855364,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
0.3014894,0.0031588674,0.5854069,100.0
